Start Date,RELIANCE IS Equity,ITC IS Equity,MM IS Equity,SBIN IS Equity,HNDL IS Equity,TATA IS Equity,SUNP IS Equity,TTAN IS Equity,HDFCB IS Equity,BPCL IS Equity,CIPLA IS Equity,APNT IS Equity,ONGC IS Equity,JSTL IS Equity,WPRO IS Equity,DRRD IS Equity,HMCL IS Equity,HUVR IS Equity,INFO IS Equity,KMB IS Equity,LT IS Equity,MSIL IS Equity
10-12-2021,2240.17,236.1,859.7,494.7,455.1,118,761.35,2339.35,1522.55,396.95,893.9,3283.15,147.55,679.55,638.25,4593.3,2526.85,2332.8,1759.25,1896.75,1873.4,7425.65
13-12-2021,2195.25,234.6,843.1,487.8,458.25,116.53,762.6,2350.5,1511.15,392.35,891.3,3279.85,145.95,670.55,645.4,4599.8,2495,2304.35,1744.65,1873.1,1861.5,7516.4
14-12-2021,2168.38,228.6,836.85,488.55,461.7,116.72,756.05,2354.85,1502.45,391.65,895.6,3297.5,146.9,670.3,646.9,4646.55,2483.8,2318.3,1752.15,1840.4,1865.7,7493.15
15-12-2021,2162.05,224.05,846.2,484.8,458.35,115.41,775.1,2323.15,1500,384.3,895.7,3301.95,143.95,658.5,636.4,4600.3,2507.15,2320.95,1734.2,1867.4,1880.8,7567.95
16-12-2021,2190.02,222.9,853.3,481.15,450.5,115.32,764.45,2357.25,1500.1,391.05,881,3298.6,145.35,662.15,644.3,4597.35,2471.1,2309.5,1771.6,1860.75,1873.9,7450.8
17-12-2021,2132.21,217.95,834.6,467.8,450.15,113.21,768.95,2280.4,1473.05,384.7,860.2,3243.7,139.4,660.25,670.8,4517.95,2444.65,2230.25,1820.85,1793.8,1847.1,7296.6
20-12-2021,2074.73,212.4,814.3,449.2,433.1,107.3,763.95,2239.35,1425.65,360,893.8,3239.45,134,642.6,665.95,4560.7,2356.65,2269.1,1798.9,1742.5,1799.35,7286.6
21-12-2021,2105.61,212.5,812.2,446,445.45,110.51,778.55,2287.65,1441.8,364.2,886.75,3271.35,136.05,658.3,690.8,4620.9,2347.4,2272.85,1811.6,1736.55,1827.55,7315.15
22-12-2021,2155.58,212,818.7,455.85,463.35,112.89,797.5,2299.75,1445.2,372.45,889.7,3280.1,136.8,661,685.65,4648.5,2348.8,2277.65,1824.7,1762.4,1871,7423.75
23-12-2021,2154.8,217.3,826.85,461.8,461.3,112.77,792.45,2329.9,1444.1,377.35,909.75,3267.9,140.5,650.25,694.55,4694.8,2392.7,2300.65,1857.6,1775.6,1878.45,7387.15
24-12-2021,2161.68,218,812.65,456.95,458.9,111.55,785.4,2319.45,1438.9,372.15,908.3,3284.8,138.5,651.3,698.45,4638.65,2392.45,2296.95,1863.5,1748.4,1859.4,7317.1
27-12-2021,2159.36,217.55,818.55,458.05,452.8,112.18,794.1,2331.3,1450.8,374.4,930.25,3272.4,137.35,653.05,699.6,4736.9,2402,2301.4,1866.15,1773.45,1866.2,7289.5
28-12-2021,2185,220.05,838.7,461.2,458.15,112.75,815.1,2379.85,1460.8,380.4,933.3,3368.2,139.5,657.35,705.45,4743.8,2417.8,2309.1,1888,1774.9,1899.5,7297.45
29-12-2021,2188.74,216.75,832.7,454.4,454.25,111.63,838.8,2402.15,1453.85,381.1,935.55,3367.45,138.9,655.9,703.7,4833.15,2433.25,2306.85,1885.55,1764.2,1894.85,7350.05
30-12-2021,2149.2,216,829.3,451.7,449.65,110.1,834.45,2437.3,1461.5,377.95,952.75,3365.7,140.5,645.8,714.1,4904.7,2431.9,2325.6,1892.85,1755.25,1885.7,7282.25
31-12-2021,2157.45,218.05,837.15,460.45,475.55,111.15,845.7,2522.4,1479.4,385.45,944.1,3382.95,142.4,655.95,715.35,4907,2462.1,2360.15,1887.75,1796.1,1895.9,7426.45
03-01-2022,2189.97,219.1,829.8,470.8,478.05,114.25,848.95,2523.85,1519.65,386.1,930.5,3422.4,143.05,667.05,718.7,4853.15,2476.6,2361.3,1898.45,1824.45,1922.85,7523.9
04-01-2022,2239.39,220.25,831.85,483.5,476.1,114.88,837.7,2583,1528.55,385.95,924.25,3459.3,147.8,670.4,721.5,4835.45,2484.9,2401.25,1899.15,1852.6,1937.55,7630.1
05-01-2022,2249.87,220.55,839.5,492.4,475.35,117.76,835.1,2576.15,1564.85,394.7,928.55,3526.8,150.35,694.5,713.5,4790.4,2506,2415.8,1844.65,1922.15,1948.6,7775.35
06-01-2022,2201.49,218.7,839.85,491.7,479.1,116.33,829.6,2595.9,1539.75,395.8,922,3514.65,150.8,673.95,705.75,4739.45,2496,2391.4,1817.8,1891.9,1924.5,7882.1
07-01-2022,2219.26,218.4,829,491.25,493.5,116.04,828.95,2572.7,1550.55,396.2,914.75,3576.3,157.05,672.85,711.5,4708.4,2499.1,2416.15,1814.3,1904.25,1904.9,7906
10-01-2022,2221.08,223.3,841.95,503.65,492.9,116.91,826.7,2657.5,1559.15,397.55,916.2,3553.5,158.35,672.1,693.5,4699.05,2578.1,2407.05,1850.75,1947.95,1953.1,8125.6
11-01-2022,2237.07,221.95,841.4,505.95,486.35,113.03,832.4,2653.35,1565.9,391.15,915.95,3538.75,160.95,645.7,694.15,4669.25,2568.25,2403.65,1855.6,1936.8,1961.15,8143.85
12-01-2022,2296.79,222.75,880.55,510.25,497.95,114.72,836.2,2612.95,1556.65,388.7,906.2,3543.8,164.95,657.05,691.35,4693.4,2590.5,2413.15,1877.45,1956.6,1974.2,8170.75
13-01-2022,2309.72,223.95,896,511.35,507.5,122.12,865.5,2619.25,1528,394.5,924.05,3456.25,163.95,687.85,649.75,4725.95,2593.6,2414.2,1896.8,1926.35,2018.4,8077.05
14-01-2022,2313.1,222.6,881.2,508.35,506.35,121.36,859.75,2592.75,1545.15,398.45,921.5,3364.4,161.05,682.7,639.8,4689.2,2569.7,2363.7,1929.35,1938.2,2044.75,8084.2
17-01-2022,2325.17,224.6,900.8,514,505.95,122.98,853.2,2597.55,1521.5,400.55,910.2,3378.65,165.85,699.4,646.65,4672.4,2701.5,2389.55,1939.5,1937.45,2069.4,8265.5
18-01-2022,2297.43,220.75,892.15,506.8,496,119.48,846.7,2600.6,1529.25,398.1,902.15,3373.7,163.85,680.2,633.3,4693.55,2692.85,2369.5,1920.75,1942.15,2022.2,7915.15
19-01-2022,2297.24,220.35,894.4,515.8,504.8,120.96,838.5,2588.9,1518.45,394.35,895.65,3280.4,170.25,674.65,621.15,4684.95,2699.8,2309.9,1867.05,1905.65,2020.9,8015.7
20-01-2022,2257.02,218.75,880.5,511.4,503.4,120.67,820,2564.3,1509,393.05,882.35,3306.4,166.85,682.5,615.2,4591.55,2709.45,2261.8,1823.7,1892.6,2003.5,8036.35
21-01-2022,2257.39,217.05,875.2,502.7,506.7,116.97,808.75,2528.15,1521.6,381.7,867.45,3274.85,163.65,666.25,605.05,4496.15,2750.1,2325.4,1785.7,1893.75,1956.05,8189.6
24-01-2022,2166.33,211.8,854.7,494.15,478.4,109.92,800.85,2403.05,1486.65,373.1,892.1,3155.15,165.7,621.8,572.75,4364.35,2706.2,2284.6,1736.8,1830.9,1899.9,8052.3
25-01-2022,2162.09,214.3,854.5,514.65,485.75,110.91,808.05,2376.5,1488.05,382.55,905.65,3147.1,165.15,631.15,562.7,4402.85,2782.05,2327.25,1722.15,1854.65,1925.3,8602.6
26-01-2022,2162.09,214.3,854.5,514.65,485.75,110.91,808.05,2376.5,1488.05,382.55,905.65,3147.1,165.15,631.15,562.7,4402.85,2782.05,2327.25,1722.15,1854.65,1925.3,8602.6
27-01-2022,2130.07,214.6,858.05,528.95,489.15,108.84,812.1,2310.05,1474.95,382.2,927.6,3116.95,165.7,626.1,544.75,4256.35,2715,2295.35,1678.6,1889.25,1910.85,8820.2
28-01-2022,2128.02,217.6,869.65,523.45,490.35,108.47,827.35,2315.6,1463.25,382.5,932.25,3110.85,168.8,628.05,552.15,4218.6,2672.15,2283.55,1686.2,1898.3,1897.55,8550.95
31-01-2022,2174.25,220.2,885.8,538.3,489.05,108.56,834.5,2360.3,1485.7,397.05,945,3152.25,172.6,628.95,572.6,4302.8,2724.3,2273.75,1736.2,1857.25,1909.2,8597.3
01-02-2022,2167.06,227.75,869.7,532.3,511,116.73,891.75,2431.8,1497,378.85,946.4,3196.25,170.95,654.3,576.65,4309.45,2726.75,2305.65,1772.05,1882.3,1990.5,8559.4
02-02-2022,2171.48,232.15,869.35,539.8,513.95,116.75,890.65,2464,1531.2,382.1,951.8,3197.7,171.3,659.85,588,4415.35,2702.4,2327.9,1787.1,1942.6,1982.7,8515.25
03-02-2022,2143.42,234.45,856.2,540.1,512.65,116.66,883.55,2474.95,1515.35,377.05,952.75,3203,167.5,653.15,578.25,4374.65,2781.5,2298.15,1738.55,1909.05,1933.65,8593.65
04-02-2022,2123.87,234.3,841.7,530.3,525.15,117.63,893.95,2471.15,1524,375.65,946.1,3236.65,169.6,657.35,571.75,4351.95,2721.75,2306.6,1741.1,1884.2,1947.95,8550.55
07-02-2022,2110.94,230.2,829.5,533.25,522.6,118.3,887.05,2409.2,1468.15,372.45,933.3,3174.7,172.1,651.15,557,4309.2,2648.05,2257.6,1715,1828.45,1884.5,8511.65
08-02-2022,2146.42,231.25,832.05,531.35,526.8,121.96,894.1,2443.65,1461.85,377.4,948.05,3216.35,166.95,660.1,560.25,4321.95,2671.95,2264.35,1717.3,1817.8,1875.6,8599.45
09-02-2022,2171.43,230.15,840.2,535.25,542.3,122.23,886.45,2484.8,1497.6,375.6,968.25,3228.35,163.95,663.05,568.95,4368.75,2728.85,2277.65,1737.3,1835,1888.8,8949.45
10-02-2022,2169.2,232.25,853.05,540.55,547.25,124.84,894.3,2491.85,1525.1,369.65,975.05,3238.75,169.1,672.55,573.65,4370.7,2734.1,2283.15,1769.6,1867.2,1901,8805.45
11-02-2022,2164.96,232.45,853.65,529.6,542.7,125.45,880.1,2442.25,1518.85,369.55,958.5,3216.3,168.15,671.4,561.45,4325.4,2718.6,2258,1721.35,1828.25,1871.25,8737.15
14-02-2022,2130.48,219.45,825.05,501.4,521.25,118.68,864.85,2398,1473.7,361.7,954.9,3143.45,166.2,626.55,541.7,4204.6,2648.5,2228.55,1682.2,1746.85,1799,8366.4
15-02-2022,2202.82,223,854.6,524.8,533.85,120.78,876.8,2495.9,1517.8,368.9,921.85,3264.6,164.15,640.65,563.35,4277.55,2778.65,2290.1,1738.25,1813.1,1876.05,8622.7
16-02-2022,2198.26,222.75,864.25,516.7,529.3,119.18,868.85,2488.05,1515.75,374.1,933.1,3252.85,168.55,638,563.9,4316.45,2786.8,2286.5,1733.3,1830.05,1860.7,8582.95
17-02-2022,2226.09,222.65,862.25,512.95,532.55,119.1,862.55,2493.2,1506.5,373,928.2,3265.85,171.75,638.2,564.9,4301,2793.45,2307.55,1724.8,1817.3,1868.7,8552.45
18-02-2022,2208.69,221.9,852,515.3,529.6,119.08,862.9,2488.95,1512.35,373.15,909.1,3258.45,167.9,632.85,562.45,4321.15,2774.05,2312.55,1706.95,1826.55,1883.1,8569.1
21-02-2022,2186.37,218,841.1,511.85,512,118.18,843.85,2454.35,1522.1,368.75,907.25,3251.65,163.4,623.1,570.8,4298.25,2713.35,2294.8,1730.7,1827.1,1863.95,8612.7
22-02-2022,2176.44,214.85,853.25,498.4,516.2,113.87,845.8,2450.1,1510.7,355.3,913.4,3227.15,164.95,622,564.15,4218.5,2731,2269.95,1734.35,1841.75,1844.45,8622.8
23-02-2022,2162.82,215.95,850.3,498.7,518.7,113.9,840.25,2495.7,1500.9,357.1,914.9,3237.2,160.75,614.7,567.1,4200.95,2670.65,2260.4,1742.85,1886.1,1820.3,8698.85
24-02-2022,2055.05,208.5,795.8,472.65,517.65,107.4,818.25,2406.6,1419.4,333.05,895.8,3069.05,156.65,569.35,537.15,4092.5,2490.4,2171.4,1678.15,1794.85,1757.35,8210.15
25-02-2022,2080.74,213.95,807.6,482.95,533.9,114.54,831.55,2468.45,1456.1,336.35,923.65,3119.2,159.5,598.6,555.25,4176.6,2558.4,2170.7,1694.6,1856.7,1777.05,8356.1
28-02-2022,2149.61,215.85,790.85,483.2,573.75,122.08,843.9,2546.55,1426.25,349.8,925.05,3174.65,160.65,627.45,555.8,4063.4,2535.45,2172.1,1715.6,1842.75,1816.75,8314.15
01-03-2022,2149.61,215.85,790.85,483.2,573.75,122.08,843.9,2546.55,1426.25,349.8,925.05,3174.65,160.65,627.45,555.8,4063.4,2535.45,2172.1,1715.6,1842.75,1816.75,8314.15
02-03-2022,2185.14,215.3,778.35,474.25,600.1,128.94,820.9,2592.65,1374.25,342.1,923.1,3028.95,162.95,644.6,555.2,3853.15,2426.3,2149.1,1702.8,1806,1784.5,7814.2
03-03-2022,2166.69,219.4,762.05,467.4,606.3,130.33,820.9,2574.25,1371,346.4,934.9,2871.9,170.3,654.7,569.55,3718.85,2417.4,2091,1720.85,1792.25,1752.3,7595.55
04-03-2022,2118.64,225.5,732.3,461.95,583.8,127.71,829.65,2441,1366.5,348.35,931.2,2738.15,165.25,631.95,575.3,3828.65,2311.3,2019.5,1723.3,1752.15,1711.75,7247.3
07-03-2022,2040.29,224.95,690.55,440.3,619.75,129.19,822.65,2389.7,1324.8,338,941.15,2708.45,186.95,637.15,571.85,3769.4,2198.7,1943.95,1739.85,1711.9,1634.45,6769.05
08-03-2022,2036.6,226.9,700.65,440.3,589.95,126.95,855,2371.25,1327.8,341.6,969.55,2723.4,179.1,629.85,587.45,3868.55,2251.65,1949,1778.2,1723.1,1658.5,6806.3
09-03-2022,2144.65,229.25,734.85,451.7,588.05,125.54,868.25,2433.65,1371.15,342.65,981.55,2874.95,175.4,627.15,585.5,3930.45,2290.5,1997.9,1813.35,1739.1,1690.95,7026.85
10-03-2022,2179.4,232,738.85,468.7,593.8,130.87,869.55,2467.8,1392.7,349,987.05,2912.8,174.35,650.75,588.25,3892.5,2320.75,2101.95,1825.9,1754.35,1728.2,7211.8
11-03-2022,2185.69,236.35,734.8,470.35,589.1,130.17,902,2493.6,1396.8,362,1043.95,2932,175.7,669.75,586.2,3975.6,2331.2,2094.4,1822,1763,1728.65,7102.55
14-03-2022,2203.64,239,743.2,485.15,590.8,129.7,892.25,2539,1442.55,359.65,1048.65,2962.8,171.8,664.85,598.15,3957.3,2341.9,2059.3,1890.7,1788.75,1746.75,7316.75
15-03-2022,2153.16,237.85,761.2,485.85,559.75,123.38,891.65,2556.95,1424,350.3,1068.05,2987.15,163.75,641.15,587.7,3899.85,2318.4,2038.2,1839.3,1733.75,1743.45,7420.1
16-03-2022,2189.51,242.6,773.65,492.75,572.7,126.53,889.2,2587.3,1448.15,356.3,1055.8,3042,167.3,655.25,598.25,3943.8,2369.5,2072.15,1889.4,1760.5,1756.2,7485.8
17-03-2022,2260.89,244.9,794.4,501.9,576.8,130.35,911.6,2703,1480.05,364.2,1048.5,3136.6,170.3,685.1,601.2,4042.15,2419.9,2102.05,1854.6,1820,1787.9,7693
18-03-2022,2260.89,244.9,794.4,501.9,576.8,130.35,911.6,2703,1480.05,364.2,1048.5,3136.6,170.3,685.1,601.2,4042.15,2419.9,2102.05,1854.6,1820,1787.9,7693
21-03-2022,2247.87,244.5,783.5,490.6,589.95,130.3,913.8,2707.25,1486.5,357.2,1050.3,3045.75,172.55,681.3,600,4004.95,2391.55,2051.2,1853.05,1777.1,1756.3,7705.55
22-03-2022,2305.94,249.75,785.6,493.7,593.45,130.2,914.1,2712.75,1494.15,368.4,1032.6,3051.15,175.45,696.5,610.05,4030.35,2423.65,1993.5,1887.4,1807.85,1774.05,7766.65
23-03-2022,2313.28,252,774.1,490.65,608.45,133.1,900.8,2690,1479.25,366.6,1014.45,3016.8,175.6,704.4,611.2,4127.3,2394.65,1978.55,1872.4,1769.75,1767.25,7644.85
24-03-2022,2349.22,254.85,765.65,487.1,621.95,135.06,908.85,2618.5,1442.65,362.6,1029,3025.35,177.45,715.1,610.55,4328.5,2412.15,1965.9,1886.7,1714.15,1771.55,7556.95
25-03-2022,2364.89,253.35,764.75,490.7,622.7,133.9,902.35,2523.9,1430.9,360.3,1013.5,3046.95,175.8,721.35,603.35,4361.45,2378.4,1953,1876.55,1722.25,1751.1,7415.45
28-03-2022,2388.66,257.05,769.25,497.5,630.2,133.9,905.9,2535.9,1432.8,359.7,1017.1,3027.45,176.35,730.1,600.2,4285.45,2377.95,1975.1,1873.9,1725.2,1741.6,7477.35
29-03-2022,2389.21,254.6,773.35,495,631.3,133.47,919.35,2538.8,1451.8,358.45,1038.85,3042.6,171,753.9,602.5,4323.55,2210.65,1987.05,1886,1730,1746.65,7439.15
30-03-2022,2435.13,249.2,793.35,494.3,599.8,130.81,920.6,2523.15,1476.95,360.05,1028.95,3081.55,162,717.55,600.8,4354.4,2271.65,2015.9,1903.95,1763.1,1773.6,7598.6
31-03-2022,2400.33,250.65,806.55,493.55,569.5,130.72,914.75,2536.15,1470.35,359.35,1018.05,3079.95,163.9,732.65,591.9,4295.45,2294.15,2048.65,1906.85,1753.85,1767.65,7561.3
01-04-2022,2419.55,253.3,826.55,508.2,570.5,131.71,908.7,2520.85,1506,374.4,1014.85,3114.15,167.95,732.2,601.8,4279.45,2240.15,2078.15,1903.55,1776.65,1790.1,7700.05
04-04-2022,2426.7,255.45,833.7,512.4,587.5,134.19,926.05,2517,1656.8,380.2,1027.8,3118,168.05,732.7,605.6,4317.15,2311.75,2128.45,1882.95,1836.05,1826.35,7774.8
05-04-2022,2392.4,259.45,836.55,509.4,586.85,134.49,929.1,2549.2,1608.25,380,1021.45,3140.8,171.85,733.45,599.15,4329.9,2332.25,2139.8,1861.1,1802.2,1836.05,7761.85
06-04-2022,2386.02,259.6,827.85,513.95,581.25,137.07,928.1,2540.05,1550.85,385.8,1029,3154,172.8,737.4,593.55,4276.75,2346.9,2142.05,1828.85,1779.4,1852.8,7744.2
07-04-2022,2343.93,256.65,834.3,514.95,574.75,134.95,930.95,2458.35,1516.75,380.8,1036.7,3155,168.85,728.05,580.85,4317.4,2350.6,2164.8,1811,1766.45,1826.3,7640.5
08-04-2022,2382.93,267.8,857.4,516.1,581.75,137.07,924.6,2509.95,1514.65,384.55,1011.6,3206.25,170.9,756.6,583.65,4430.35,2362.45,2183.05,1814.6,1784.5,1830.75,7557.95
11-04-2022,2377.96,267.5,856.85,514.9,576.35,135.79,925.4,2489.85,1496.15,388.35,1025.5,3157.45,171.2,767.4,571.1,4380.5,2335.4,2163.05,1766.55,1783.45,1781.5,7565.4
12-04-2022,2333.18,264.8,860.8,512.85,542.35,132.03,921.3,2488.2,1493.5,380.6,1027.25,3128.65,168.9,755.9,558.7,4372.35,2297.9,2132.25,1742.45,1801.85,1747.7,7618.35
13-04-2022,2324.62,269.55,866.1,517.7,546.75,131.95,936.75,2461.35,1464.95,379,1016.6,3080.65,174.25,766.35,559.2,4299.2,2274.4,2152.15,1748.55,1779.6,1760.8,7469.5
14-04-2022,2324.62,269.55,866.1,517.7,546.75,131.95,936.75,2461.35,1464.95,379,1016.6,3080.65,174.25,766.35,559.2,4299.2,2274.4,2152.15,1748.55,1779.6,1760.8,7469.5
15-04-2022,2324.62,269.55,866.1,517.7,546.75,131.95,936.75,2461.35,1464.95,379,1016.6,3080.65,174.25,766.35,559.2,4299.2,2274.4,2152.15,1748.55,1779.6,1760.8,7469.5
18-04-2022,2317.51,270.1,874.1,509.5,545.35,133.91,927.5,2493.45,1395.45,371.75,1027.85,3021.55,175.8,767.85,538.6,4284.95,2285.4,2177.65,1621.4,1750.4,1738.35,7573.5
19-04-2022,2405.84,261.55,872.5,511.8,540.8,132.66,922,2452.6,1342.2,375.85,1000.3,2991.2,177.15,746.4,530.45,4209.7,2263.25,2113.05,1562,1707.5,1705.75,7435.1
20-04-2022,2476.58,259.55,881.25,509.3,545,131.43,923.5,2482.7,1354.3,389.95,1012.05,3083,175.5,738.85,536.5,4293.4,2274.85,2164.95,1587.7,1721.3,1691.6,7666.7
21-04-2022,2534.57,260.4,911,516.3,540.25,130.22,944.1,2521,1374.35,397.7,998.55,3158.25,174.15,734.2,539.2,4320.3,2317.65,2197.95,1618.8,1760.85,1714.5,7879.2
22-04-2022,2513.34,261.1,920.65,500.6,514.15,127.76,924.8,2512.7,1355.6,393.4,967,3164.4,174,723.4,537.7,4192.75,2294.25,2126.95,1585.45,1727.75,1694.35,7904.5
25-04-2022,2455.22,255.25,904,494.75,495.5,122.04,900,2453.9,1365.75,369.7,953.15,3130.6,169.65,715.7,529.35,4115.45,2288.6,2100.75,1561.1,1728.85,1657.35,7912.35
26-04-2022,2528.69,258.95,940.15,505.5,493.45,123.36,918.05,2548.2,1372.05,372.85,978.4,3125.65,166.95,721.2,529.25,4154.55,2407.25,2148.35,1581,1742.7,1699.95,7906.75
27-04-2022,2531.15,257.5,926.85,497.25,492.3,124.67,906.1,2492.35,1372.55,366.5,977.75,3148.35,164.85,720.6,518.95,4077.05,2500,2145.1,1552.8,1741.5,1677.05,7788.4
28-04-2022,2568.96,261.1,922.9,507.5,488.6,126.09,921,2513.2,1371.35,369.35,981.2,3247.7,164.8,729.1,522.55,4122.15,2517.3,2241.85,1582.6,1765.65,1719.25,7888.15
29-04-2022,2541.99,259.55,922.1,496.3,482.65,127.1,928.65,2458.2,1384.6,362.6,981.2,3237.2,160.45,727.15,508.8,4131.95,2506.65,2234.85,1567.55,1790.75,1694.35,7717.8
02-05-2022,2533.06,263.15,921.35,491,484.4,129.52,923.4,2386.55,1403.7,366.45,976.6,3200,156.35,731.95,495,4123.9,2487.3,2230.5,1541,1774.35,1679.45,7634.75
03-05-2022,2533.06,263.15,921.35,491,484.4,129.52,923.4,2386.55,1403.7,366.45,976.6,3200,156.35,731.95,495,4123.9,2487.3,2230.5,1541,1774.35,1679.45,7634.75
04-05-2022,2453.99,259.75,896.1,479.65,461.65,126.14,900.9,2289.95,1356,363.45,957.55,3100.85,162.25,711.55,491.75,3992.35,2409.5,2171.55,1535.55,1775.6,1633.95,7397.9
05-05-2022,2405.93,262.05,899.05,480,461.6,128.43,878.15,2262,1352.95,361,948.4,3076.55,164.85,707.75,501.15,3963.8,2501.65,2166.6,1585.15,1797.6,1637.65,7407.65
06-05-2022,2387.48,266.65,893.85,483.95,443.75,128.37,883.3,2208.75,1317.6,357.3,934.75,3016.25,166.95,690.4,485.1,3930.65,2563.35,2149.2,1542.85,1775.3,1622.45,7279.25
09-05-2022,2294.24,262.95,895.3,475.9,444.1,125.23,885.4,2183.2,1319.85,353.4,938.3,3005.25,164.75,678.35,483.15,3905.8,2492.75,2116.65,1570.35,1767.5,1616.15,7360.3
10-05-2022,2254.47,259.75,888.35,475.2,423,116.49,861.85,2137.35,1341.05,353.45,926.15,3086.35,154.45,645.3,477.65,3914,2469.75,2180.4,1553,1797.15,1607.95,7515.9
11-05-2022,2231.38,255.65,887.05,476.55,422.55,116.57,854.8,2114.7,1348.6,347.1,937.6,3053.65,158.6,648.95,471.9,3884.05,2470.3,2163.5,1526.75,1809.95,1570.8,7396.45
12-05-2022,2185.92,252.9,865.25,462.65,405.85,111.77,850,2048.55,1303.05,339.95,920.75,3039.95,156.5,624.8,473.8,3880,2401.2,2138.8,1508.8,1760.9,1526.15,7253.65
13-05-2022,2210.7,258.6,889.5,444.65,388,109.7,882.5,2091.7,1291.35,336.95,934.6,3064,153.55,600.45,468.65,3924.3,2449.15,2194.1,1504.4,1779.55,1534.5,7101.95
16-05-2022,2211.24,254.1,903.35,455,390.95,110.35,885.6,2109.6,1305.1,336.1,933.4,2999.9,153.5,602.3,468,3888.4,2495.9,2217.25,1489.1,1812.85,1542.9,7247.6
17-05-2022,2304.12,264.7,910.8,467.3,428.4,118.87,891.75,2176.35,1314,342.45,938,3050,163.15,641.85,486.65,3904,2523.5,2245,1518.45,1840.3,1604.1,7532.8
18-05-2022,2312.5,266.8,913.3,458,436.1,118.03,899.15,2166.75,1313.9,331.9,957.1,3100.1,163.2,631.05,481.25,3905.8,2539,2291.4,1509.2,1846.8,1572.5,7566.55
19-05-2022,2259.21,275.65,882.55,447.5,417,112.22,884.6,2111.95,1287.05,326.65,938,3046.9,160,600.2,451.15,3929.45,2515.5,2264.55,1427.15,1783.4,1547.95,7404.55
20-05-2022,2390.94,280,903.8,462.4,429.1,117.06,915.65,2137.05,1320.95,332.8,978.4,3109.95,161.9,631.1,459.6,4249.1,2590.15,2325.95,1455.15,1829.15,1610.1,7586.6
23-05-2022,2374.95,274.5,941.9,460.9,413.15,102.3,922.05,2151.3,1304,332.1,970.05,3174.2,155.1,547.55,466,4274.95,2624.7,2379.8,1468.4,1854.3,1644.15,7897.45
24-05-2022,2383.11,270.85,946.85,462.05,400.8,100.64,909.9,2140.25,1318.95,330.1,970.4,3086.85,150.65,539.7,459.95,4347.1,2637,2309.65,1441,1882.6,1626.3,7802.65
25-05-2022,2379.6,272.7,928.4,454.1,396.85,99.91,911.2,2113.4,1328.8,326.15,971.85,2838.05,152.6,528.45,444.85,4307.45,2594.7,2298.7,1410.45,1907.55,1574.75,7787.25
26-05-2022,2356.92,266.7,929.8,468.9,407.85,105.2,899.95,2141.95,1366.7,324.35,964.55,2840.15,151.9,551.7,453.35,4304.15,2636.45,2280.2,1423.95,1908.65,1564.55,7805
27-05-2022,2345.98,269.2,952.85,468.95,409.15,104.35,903.9,2149.2,1392.05,322.35,966.35,2834.85,143.8,548.4,466.95,4390.5,2719.8,2330.6,1461.35,1946.2,1600.3,7942.95
30-05-2022,2427.7,269.05,998.35,474.6,416.75,104.75,888.3,2255.9,1401.55,329.15,986.8,2844,144.05,538.85,476.25,4370.3,2770.55,2348.95,1526.8,1903.2,1660.85,8013.9
31-05-2022,2398.41,270.65,1034.35,468.1,422.55,105.57,860.6,2216,1388.95,326.2,992.95,2859.65,151.25,551.25,478.05,4369.65,2773.9,2353.25,1503.6,1846.85,1654.5,7966.35
01-06-2022,2399.19,271.85,1047.35,468.3,410.65,106.35,839.25,2197.6,1394.85,326,983.55,2852.5,149.75,569.5,470.75,4319,2757.6,2308.45,1478.55,1865.1,1648,7939.4
02-06-2022,2481.91,273.5,1044.55,469.85,409.9,108.16,859.55,2220.95,1385.1,329.35,987.1,2908.55,152.45,573.4,474.15,4333.15,2663.1,2284.8,1508,1857.65,1637.15,7925.4
03-06-2022,2532.2,272.7,1028.65,464.5,406.75,106.73,865.1,2204.4,1380.3,328.15,960.95,2886.9,151.6,562.45,475.5,4340,2583.75,2291.95,1521.7,1858.65,1652.05,7705.05
06-06-2022,2521.31,274.8,1035.95,463.7,409.15,107.81,859.8,2198.55,1378.45,319.35,976.05,2817.45,153.95,579,473.2,4305.75,2540.75,2280.5,1530.05,1869.3,1640.2,7710.55
07-06-2022,2526.05,273.9,1042.55,463.4,404.2,106.85,848.25,2100.8,1362.6,320.25,972.75,2744.7,161.85,572.1,467.65,4143.95,2570.85,2211.6,1506.7,1858.15,1589.45,7809.4
08-06-2022,2481.68,267.9,1045,471.3,403.5,108.68,847.25,2128.85,1367.4,323.9,962.95,2705.2,163.4,576.15,470.4,4199.15,2585.95,2197.05,1500,1845.5,1584.55,7892.45
09-06-2022,2549.73,270.85,1045.1,466.95,399.75,104.48,858.85,2139.7,1377.7,332.85,971.95,2686.8,165.55,572.2,475.05,4322.9,2598.1,2197.7,1515,1865.2,1595.1,7929.85
10-06-2022,2472.75,270.15,1036.5,461.85,385.75,102.37,845.7,2142.25,1351.1,331,966.8,2708.75,164.65,572.5,460.95,4351.55,2601.95,2199.9,1476.8,1791.8,1585.1,7935.1
13-06-2022,2425.97,264.65,1004.3,445.85,366.45,99.2,829.5,2102.4,1326.6,317.95,954.75,2660.75,159.55,564,446.1,4267.2,2598.8,2196.9,1424.5,1737.35,1532.05,7901.6
